Version,File Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,Age,Buggy
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,57,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,306,318,2,0,2,312,310,156,306,310,153,23,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,340,258,1,0,1,76,76,76,-106,-106,-106,94,YES
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,104,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,38,1,0,1,38,38,38,38,38,38,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,58,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,51,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,57,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,688,508,9,0,3,483,168,53,458,167,50,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,198,298,3,1,2,248,194,82,198,194,66,1,NO
3,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,430,442,4,0,2,436,431,109,430,431,107,10,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,172,30,2,1,2,24,23,12,18,18,9,94,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,287,64,4,1,2,50,39,12,36,27,9,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,35,35,1,1,1,35,35,35,35,35,35,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,103,66,4,1,2,53,27,13,40,26,10,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,1198,1300,8,1,3,1249,679,156,1198,679,149,23,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,139,27,3,1,3,18,14,6,9,7,3,71,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,90,56,5,1,1,36,19,7,16,14,3,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,297,351,2,2,2,324,197,162,297,197,148,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,231,285,6,1,3,258,207,43,231,207,38,14,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,399,491,4,0,2,445,320,111,399,320,99,20,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,116,6,1,0,1,3,3,3,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,178,40,6,0,2,26,9,4,12,4,2,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,740,128,4,1,2,71,28,17,14,15,3,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,36,36,1,1,1,36,36,36,36,36,36,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,36,36,1,1,1,36,36,36,36,36,36,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,36,36,1,1,1,36,36,36,36,36,36,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,300,51,4,0,2,43,30,10,35,30,8,94,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,79,81,2,0,1,80,75,40,79,75,39,27,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,84,88,2,0,2,86,84,43,84,84,42,27,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,365,481,6,1,2,423,237,70,365,237,60,27,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,306,314,5,1,2,310,291,62,306,291,61,27,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,263,30,4,2,3,16,6,4,2,1,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,41,51,4,2,2,46,26,11,41,26,10,24,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,170,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,258,31,4,0,2,24,13,6,17,12,4,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,280,53,3,0,2,46,39,15,39,39,13,44,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,137,21,3,1,2,17,9,5,13,7,4,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,48,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,801,863,9,4,3,832,341,92,801,334,89,28,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,86,14,1,0,1,12,12,12,10,10,10,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,359,246,4,0,3,233,218,58,220,214,55,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,269,53,4,0,2,25,15,6,-3,3,0,36,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,53,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,308,8,3,0,3,5,3,1,2,1,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,54,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,308,98,4,2,3,69,45,17,40,32,10,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,55,9,2,0,1,6,4,3,3,2,1,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,214,252,4,0,2,233,213,58,214,213,53,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,247,7,2,0,2,4,2,2,1,1,0,55,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,64,0,0,0,0,0,0,0,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,206,4,2,0,2,2,1,1,0,0,0,60,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,62,64,2,0,2,63,62,31,62,62,31,23,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,60,62,2,0,2,61,60,30,60,60,30,23,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,321,331,2,0,2,326,321,163,321,321,160,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,329,30,2,0,2,22,17,11,14,14,7,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,47,2,1,0,1,1,1,1,0,0,0,94,NO
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,94,2,1,0,1,2,2,2,2,2,2,94,NO
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,0,0,0,0,0,0,0,0,0,0,54,NO
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,273,6,1,1,1,4,4,4,2,2,2,54,YES
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,460,8,1,1,1,5,5,5,2,2,2,54,YES
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,9,1,1,1,5,5,5,1,1,1,104,YES
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,3,1,1,1,2,2,2,1,1,1,104,YES
4,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,163,0,0,0,0,0,0,0,0,0,0,54,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,12,2,2,2,9,8,4,6,5,3,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,5,1,1,1,4,4,4,3,3,3,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,981,55,1,0,1,54,54,54,53,53,53,41,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,14,1,1,1,8,8,8,2,2,2,54,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,553,8,1,1,1,5,5,5,2,2,2,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0,0,0,0,0,0,0,0,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,369,10,2,2,2,9,6,4,8,6,4,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,4,1,1,1,3,3,3,2,2,2,56,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,0,0,0,0,0,0,0,0,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,577,0,0,0,0,0,0,0,0,0,0,54,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0,0,0,0,0,0,0,0,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,0,0,0,0,0,0,0,0,0,0,53,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,188,2,1,1,1,1,1,1,0,0,0,49,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,582,0,0,0,0,0,0,0,0,0,0,49,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,160,4,1,1,1,3,3,3,2,2,2,59,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0,0,0,0,0,0,0,0,0,0,60,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,923,35,3,3,2,15,11,5,-5,7,-1,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,0,0,0,0,0,0,0,0,53,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,268,0,0,0,0,0,0,0,0,0,0,22,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,109,0,0,0,0,0,0,0,0,0,0,49,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,0,0,0,0,0,0,0,0,0,0,53,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,0,0,0,0,0,0,0,0,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,108,0,0,0,0,0,0,0,0,0,0,13,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,326,0,0,0,0,0,0,0,0,0,0,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,648,0,0,0,0,0,0,0,0,0,0,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,792,20,2,1,1,17,12,8,14,12,7,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,7,2,0,2,6,5,3,5,5,2,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,273,0,0,0,0,0,0,0,0,0,0,31,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,137,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,79,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,0,0,0,0,0,0,0,0,0,0,31,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,0,0,0,0,0,0,0,0,0,0,31,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,979,9,1,1,1,5,5,5,1,1,1,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,495,48,2,2,2,38,33,19,28,26,14,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,189,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,167,58,1,1,1,36,36,36,14,14,14,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,4,1,1,1,3,3,3,2,2,2,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,182,0,0,0,0,0,0,0,0,0,0,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,361,37,1,1,1,20,20,20,3,3,3,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,0,0,0,0,0,0,0,0,0,0,86,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,106,0,0,0,0,0,0,0,0,0,0,71,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,236,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,315,7,2,1,2,4,3,2,1,1,0,70,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,695,21,4,2,3,11,5,2,1,2,0,70,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,0,0,0,0,0,0,0,0,0,0,62,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,301,2,1,0,1,1,1,1,0,0,0,69,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,153,0,0,0,0,0,0,0,0,0,0,69,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,0,0,0,0,0,0,0,0,0,0,40,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,466,2,1,1,1,1,1,1,0,0,0,69,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,0,0,0,0,0,0,0,0,0,0,40,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,0,0,0,0,0,0,0,0,0,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,192,0,0,0,0,0,0,0,0,0,0,69,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,10,1,0,1,6,6,6,2,2,2,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,0,0,0,0,0,0,0,0,0,0,32,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,601,0,0,0,0,0,0,0,0,0,0,15,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,2,1,1,1,1,1,1,0,0,0,32,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,0,0,0,0,0,0,0,0,0,0,40,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,94,0,0,0,0,0,0,0,0,0,0,19,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,337,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,0,0,0,0,0,0,0,0,0,0,19,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,0,0,0,0,0,0,0,0,14,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,4,1,1,1,3,3,3,2,2,2,19,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0,0,0,0,0,60,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,277,4,1,1,1,3,3,3,2,2,2,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,189,193,2,0,2,191,189,95,189,189,94,6,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,212,2,0,2,203,118,101,194,118,97,6,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,204,2,0,2,187,158,93,170,158,85,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,304,308,2,0,2,306,303,153,304,303,152,6,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,356,298,2,1,2,15,10,7,-268,5,-134,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,11,2,1,2,2,2,1,-7,-2,-3,60,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,5,1,1,1,0,0,0,-5,-5,-5,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,0,0,0,0,0,0,0,104,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,0,0,0,0,0,0,0,0,39,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,691,196,3,1,2,80,79,26,-36,0,-12,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,57,2,0,2,52,40,26,47,40,23,69,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,101,49,1,1,1,0,0,0,-49,-49,-49,104,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,510,9,2,1,1,8,6,4,7,5,3,30,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,328,3,1,1,1,3,3,3,3,3,3,30,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,273,0,0,0,0,0,0,0,0,0,0,24,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,0,0,0,0,0,0,0,0,0,0,30,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,0,0,0,0,0,0,0,0,0,24,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,0,0,0,0,0,0,0,0,0,0,34,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,359,2,1,1,1,2,2,2,2,2,2,30,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0,0,0,0,0,0,0,0,104,NO
